source_group,repo_id,private,domain_type,total_size_mb,data_size_mb,video_size_mb,total_episodes,total_frames,total_tasks,total_hours,avg_seconds_per_episode,fps,observation_fps,action_fps,robot_type,embodiment_type,embodiment_confidence,embodiment_reason,action_dim,action_shape,state_dim,state_shape,visual_stream_count,visual_stream_keys,visual_dimensions,visual_dtypes,text_annotation_extent,task_text_present,task_text_count,task_text_examples,temporal_dense_present,temporal_sparse_present,language_feature_keys,readme_url,dataset_url,generation_error
official_lerobot,lerobot/libero_object_image,False,unknown,300.0,100.0,200.0,454,66984,10,1.861,14.75,10.0,10.0,10.0,panda,single_arm,high,robot_type=panda,7,7,8,8,2,observation.images.image | observation.images.wrist_image,observation.images.image:256x256x3 | observation.images.wrist_image:256x256x3,image | image,multi_task_instruction,True,10,pick up the orange juice and place it in the basket | pick up the ketchup and place it in the basket | pick up the cream cheese and place it in the basket,False,False,,https://huggingface.co/datasets/lerobot/libero_object_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/libero_object_image,
official_lerobot,lerobot/libero_spatial_image,False,unknown,300.0,100.0,200.0,432,52970,10,1.471,12.26,10.0,10.0,10.0,panda,single_arm,high,robot_type=panda,7,7,8,8,2,observation.images.image | observation.images.wrist_image,observation.images.image:256x256x3 | observation.images.wrist_image:256x256x3,image | image,multi_task_instruction,True,10,pick up the black bowl next to the cookie box and place it on the plate | pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate | pick up the black bowl on the ramekin and place it on the plate,False,False,,https://huggingface.co/datasets/lerobot/libero_spatial_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/libero_spatial_image,
official_lerobot,lerobot/metaworld_mt50,False,unknown,600.0,100.0,500.0,2500,204806,49,0.711,1.02,80.0,80.0,80.0,metaworld,single_arm,medium,repo naming suggests single-arm manipulation,4,4,4,4,1,observation.image,observation.image:3x480x480,image,multi_task_instruction+language_fields,True,49,Pick up a nut and place it onto a peg | Dunk the basketball into the basket | Grasp the puck from one bin and place it into another bin,False,False,task_id,https://huggingface.co/datasets/lerobot/metaworld_mt50/blob/main/README.md,https://huggingface.co/datasets/lerobot/metaworld_mt50,
official_lerobot,lerobot/metaworld_mt50_push_v2_image,False,unknown,300.0,100.0,200.0,100,6125,1,0.021,0.77,80.0,80.0,80.0,metaworld,single_arm,medium,repo naming suggests single-arm manipulation,4,4,4,4,1,observation.image,observation.image:3x480x480,image,single_task_instruction+language_fields,True,1,Push the puck to a goal,False,False,task_id,https://huggingface.co/datasets/lerobot/metaworld_mt50_push_v2_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/metaworld_mt50_push_v2_image,
official_lerobot,lerobot/nyu_door_opening_surprising_effectiveness,False,unknown,600.0,100.0,500.0,484,20405,1,1.889,14.05,3.0,3.0,3.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,1,observation.images.image,observation.images.image:720x960x3,video,single_task_instruction,True,1,open door,False,False,,https://huggingface.co/datasets/lerobot/nyu_door_opening_surprising_effectiveness/blob/main/README.md,https://huggingface.co/datasets/lerobot/nyu_door_opening_surprising_effectiveness,
official_lerobot,lerobot/nyu_franka_play_dataset,False,unknown,600.0,100.0,500.0,456,44875,1,2.493,19.68,5.0,5.0,5.0,unknown,unknown,low,no strong embodiment signal found,15,15,13,13,2,observation.images.image_additional_view | observation.images.image,observation.images.image_additional_view:128x128x3 | observation.images.image:128x128x3,video | video,single_task_instruction,True,1,play with the kitchen,False,False,,https://huggingface.co/datasets/lerobot/nyu_franka_play_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/nyu_franka_play_dataset,
official_lerobot,lerobot/nyu_rot_dataset,False,unknown,600.0,100.0,500.0,14,440,12,0.024,6.29,5.0,5.0,5.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,7,7,1,observation.images.image,observation.images.image:84x84x3,video,multi_task_instruction,True,12,erase the board | hang the hanger on the rod | reach the blue mark on the table,False,False,,https://huggingface.co/datasets/lerobot/nyu_rot_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/nyu_rot_dataset,
official_lerobot,lerobot/paris_street,False,unknown,600.0,100.0,500.0,1,421,1,0.004,14.03,30.0,30.0,30.0,unknown,unknown,low,no strong embodiment signal found,,,,,1,observation.image,observation.image:720x1280x3,image,single_task_instruction,True,1,dummy task,False,False,,https://huggingface.co/datasets/lerobot/paris_street/blob/main/README.md,https://huggingface.co/datasets/lerobot/paris_street,
official_lerobot,lerobot/piper-collect,False,unknown,300.0,100.0,200.0,212,121789,1,1.128,19.15,30.0,30.0,30.0,piper,single_arm,medium,action/state dimension matches common single-arm control,6,6,7,7,2,observation.images.wrist | observation.images.top,observation.images.wrist:480x640x3 | observation.images.top:480x640x3,video | video,single_task_instruction,True,1,pick and place task,False,False,,https://huggingface.co/datasets/lerobot/piper-collect/blob/main/README.md,https://huggingface.co/datasets/lerobot/piper-collect,
official_lerobot,lerobot/pusht,False,unknown,600.0,100.0,500.0,206,25650,1,0.713,12.45,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,2,2,2,2,1,observation.image,observation.image:96x96x3,video,single_task_instruction,True,1,Push the T-shaped block onto the T-shaped target.,False,False,,https://huggingface.co/datasets/lerobot/pusht/blob/main/README.md,https://huggingface.co/datasets/lerobot/pusht,
official_lerobot,lerobot/pusht-subtask,False,unknown,600.0,100.0,500.0,206,25650,1,0.713,12.45,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,2,2,2,2,1,observation.image,observation.image:96x96x3,video,single_task_instruction+language_fields,True,1,Push the T-shaped block onto the T-shaped target.,False,False,task_index_high_level,https://huggingface.co/datasets/lerobot/pusht-subtask/blob/main/README.md,https://huggingface.co/datasets/lerobot/pusht-subtask,
official_lerobot,lerobot/pusht_image,False,unknown,600.0,100.0,500.0,206,25650,1,0.713,12.45,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,2,2,2,2,1,observation.image,observation.image:96x96x3,image,single_task_instruction,True,1,Push the T-shaped block onto the T-shaped target.,False,False,,https://huggingface.co/datasets/lerobot/pusht_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/pusht_image,
official_lerobot,lerobot/pusht_keypoints,False,unknown,300.0,100.0,200.0,206,25650,1,0.713,12.45,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,2,2,2,2,0,,,,single_task_instruction,True,1,Push the T-shaped block onto the T-shaped target.,False,False,,https://huggingface.co/datasets/lerobot/pusht_keypoints/blob/main/README.md,https://huggingface.co/datasets/lerobot/pusht_keypoints,
official_lerobot,lerobot/roboturk,False,unknown,300.0,100.0,200.0,1995,187507,3,5.209,9.4,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,7,7,8,8,1,observation.images.front_rgb,observation.images.front_rgb:480x640x3,video,multi_task_instruction,True,3,layout laundry | object search | create tower,False,False,,https://huggingface.co/datasets/lerobot/roboturk/blob/main/README.md,https://huggingface.co/datasets/lerobot/roboturk,
official_lerobot,lerobot/stanford_hydra_dataset,False,unknown,600.0,100.0,500.0,570,358234,3,9.951,62.85,10.0,10.0,10.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,2,observation.images.image | observation.images.wrist_image,observation.images.image:240x320x3 | observation.images.wrist_image:240x320x3,video | video,multi_task_instruction,True,3,make a cup of coffee with the keurig machine | palce dishes in the dish rack | make a piece of toast with the oven,False,False,,https://huggingface.co/datasets/lerobot/stanford_hydra_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/stanford_hydra_dataset,
official_lerobot,lerobot/stanford_kuka_multimodal_dataset,False,unknown,600.0,100.0,500.0,3000,149985,1,2.083,2.5,20.0,20.0,20.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,7,7,1,observation.images.image,observation.images.image:128x128x3,video,single_task_instruction,True,1,insert the peg into the hole,False,False,,https://huggingface.co/datasets/lerobot/stanford_kuka_multimodal_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/stanford_kuka_multimodal_dataset,
official_lerobot,lerobot/stanford_robocook,False,unknown,600.0,100.0,500.0,2460,112980,9,6.277,9.19,5.0,5.0,5.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,4,observation.images.image_1 | observation.images.image_2 | observation.images.image_4 | observation.images.image_3,observation.images.image_1:256x256x3 | observation.images.image_2:256x256x3 | observation.images.image_4:256x256x3 | observation.images.image_3:256x256x3,video | video | video | video,multi_task_instruction,True,9,pinch the dough with a two-plane symmetric gripper | pinch the dough with a two-rod symmetric gripper | press the dough with a circle press,False,False,,https://huggingface.co/datasets/lerobot/stanford_robocook/blob/main/README.md,https://huggingface.co/datasets/lerobot/stanford_robocook,
official_lerobot,lerobot/svla_so100_pickplace,False,unknown,600.0,100.0,500.0,50,19631,1,0.182,13.09,30.0,30.0,30.0,so100,single_arm,high,robot_type=so100,6,6,6,6,2,observation.images.top | observation.images.wrist,observation.images.top:480x640x3 | observation.images.wrist:480x640x3,video | video,single_task_instruction,True,1,Pick up the cube and place it in the box.,False,False,,https://huggingface.co/datasets/lerobot/svla_so100_pickplace/blob/main/README.md,https://huggingface.co/datasets/lerobot/svla_so100_pickplace,
official_lerobot,lerobot/svla_so100_sorting,False,unknown,600.0,100.0,500.0,52,35713,1,0.331,22.89,30.0,30.0,30.0,so100,single_arm,high,robot_type=so100,6,6,6,6,2,observation.images.top | observation.images.wrist,observation.images.top:480x640x3 | observation.images.wrist:480x640x3,video | video,single_task_instruction,True,1,Put the red cube in the right box and the blue cube in the left box.,False,False,,https://huggingface.co/datasets/lerobot/svla_so100_sorting/blob/main/README.md,https://huggingface.co/datasets/lerobot/svla_so100_sorting,
official_lerobot,lerobot/svla_so100_stacking,False,unknown,600.0,100.0,500.0,56,22956,1,0.213,13.66,30.0,30.0,30.0,so100,single_arm,high,robot_type=so100,6,6,6,6,2,observation.images.top | observation.images.wrist,observation.images.top:480x640x3 | observation.images.wrist:480x640x3,video | video,single_task_instruction,True,1,Put the red cube on top of the blue cube.,False,False,,https://huggingface.co/datasets/lerobot/svla_so100_stacking/blob/main/README.md,https://huggingface.co/datasets/lerobot/svla_so100_stacking,
official_lerobot,lerobot/svla_so101_pickplace,False,unknown,600.0,100.0,500.0,50,11939,1,0.111,7.96,30.0,30.0,30.0,so100_follower,single_arm,medium,action/state dimension matches common single-arm control,6,6,6,6,2,observation.images.up | observation.images.side,observation.images.up:480x640x3 | observation.images.side:480x640x3,video | video,single_task_instruction,True,1,pink lego brick into the transparent box,False,False,,https://huggingface.co/datasets/lerobot/svla_so101_pickplace/blob/main/README.md,https://huggingface.co/datasets/lerobot/svla_so101_pickplace,
official_lerobot,lerobot/taco_play,False,unknown,600.0,100.0,500.0,3603,237798,406,4.404,4.4,15.0,15.0,15.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,7,7,2,observation.images.rgb_static | observation.images.rgb_gripper,observation.images.rgb_static:150x200x3 | observation.images.rgb_gripper:84x84x3,video | video,multi_task_instruction,True,406,rotate the yellow block to the left | push right the yellow block | open the drawer,False,False,,https://huggingface.co/datasets/lerobot/taco_play/blob/main/README.md,https://huggingface.co/datasets/lerobot/taco_play,
official_lerobot,lerobot/tokyo_u_lsmo,False,unknown,600.0,100.0,500.0,50,11925,2,0.662,47.7,5.0,5.0,5.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,13,13,1,observation.images.image,observation.images.image:120x120x3,video,multi_task_instruction,True,2,avoid obstacle and reach the blue pen | avoid obstacle and reach the scissors,False,False,,https://huggingface.co/datasets/lerobot/tokyo_u_lsmo/blob/main/README.md,https://huggingface.co/datasets/lerobot/tokyo_u_lsmo,
official_lerobot,lerobot/toto,False,unknown,600.0,100.0,500.0,1003,325699,1,3.016,10.82,30.0,30.0,30.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,1,observation.images.image,observation.images.image:480x640x3,video,single_task_instruction,True,1,pour,False,False,,https://huggingface.co/datasets/lerobot/toto/blob/main/README.md,https://huggingface.co/datasets/lerobot/toto,
official_lerobot,lerobot/ucsd_kitchen_dataset,False,unknown,600.0,100.0,500.0,150,3970,8,0.221,5.29,5.0,5.0,5.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,8,8,21,21,1,observation.images.image,observation.images.image:480x640x3,video,multi_task_instruction,True,8,Place the teapot on the stove | Put the bowl inside the kitchen cabinet | Open the oven door,False,False,,https://huggingface.co/datasets/lerobot/ucsd_kitchen_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/ucsd_kitchen_dataset,
official_lerobot,lerobot/ucsd_pick_and_place_dataset,False,real,600.0,100.0,500.0,1355,67750,3,3.764,10.0,5.0,5.0,5.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,4,4,7,7,1,observation.images.image,observation.images.image:224x224x3,video,multi_task_instruction,True,3,place the pot in the sink | pick up the red object from the table | pick up the green object from the table,False,False,,https://huggingface.co/datasets/lerobot/ucsd_pick_and_place_dataset/blob/main/README.md,https://huggingface.co/datasets/lerobot/ucsd_pick_and_place_dataset,
official_lerobot,lerobot/uiuc_d3field,False,unknown,300.0,100.0,200.0,192,13384,1,3.718,69.71,1.0,1.0,1.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,4,observation.images.image_4 | observation.images.image_2 | observation.images.image_1 | observation.images.image_3,observation.images.image_4:360x640x3 | observation.images.image_2:360x640x3 | observation.images.image_1:360x640x3 | observation.images.image_3:360x640x3,video | video | video | video,none,False,0,,False,False,,https://huggingface.co/datasets/lerobot/uiuc_d3field/blob/main/README.md,https://huggingface.co/datasets/lerobot/uiuc_d3field,
official_lerobot,lerobot/unitreeh1_fold_clothes,False,unknown,600.0,100.0,500.0,38,19000,1,0.106,10.0,50.0,50.0,50.0,unknown,unknown,low,no strong embodiment signal found,40,40,19,19,2,observation.images.cam_left | observation.images.cam_right,observation.images.cam_left:720x1280x3 | observation.images.cam_right:720x1280x3,video | video,single_task_instruction,True,1,Fold the sweatshirt.,False,False,,https://huggingface.co/datasets/lerobot/unitreeh1_fold_clothes/blob/main/README.md,https://huggingface.co/datasets/lerobot/unitreeh1_fold_clothes,
official_lerobot,lerobot/unitreeh1_rearrange_objects,False,unknown,600.0,100.0,500.0,30,7150,1,0.04,4.77,50.0,50.0,50.0,unknown,unknown,low,no strong embodiment signal found,40,40,19,19,2,observation.images.cam_left | observation.images.cam_right,observation.images.cam_left:360x640x3 | observation.images.cam_right:360x640x3,video | video,single_task_instruction,True,1,Put the object into the bin.,False,False,,https://huggingface.co/datasets/lerobot/unitreeh1_rearrange_objects/blob/main/README.md,https://huggingface.co/datasets/lerobot/unitreeh1_rearrange_objects,
official_lerobot,lerobot/unitreeh1_two_robot_greeting,False,unknown,600.0,100.0,500.0,30,3750,1,0.021,2.5,50.0,50.0,50.0,unknown,unknown,low,no strong embodiment signal found,40,40,19,19,2,observation.images.cam_left | observation.images.cam_right,observation.images.cam_left:360x640x3 | observation.images.cam_right:360x640x3,video | video,single_task_instruction,True,1,Greet the other robot with a high five.,False,False,,https://huggingface.co/datasets/lerobot/unitreeh1_two_robot_greeting/blob/main/README.md,https://huggingface.co/datasets/lerobot/unitreeh1_two_robot_greeting,
official_lerobot,lerobot/unitreeh1_warehouse,False,unknown,600.0,100.0,500.0,24,11275,1,0.063,9.4,50.0,50.0,50.0,unknown,unknown,low,no strong embodiment signal found,40,40,19,19,2,observation.images.cam_left | observation.images.cam_right,observation.images.cam_left:360x640x3 | observation.images.cam_right:360x640x3,video | video,single_task_instruction,True,1,Grab the spray paint on the shelf and place it in the bin on top of the robot dog.,False,False,,https://huggingface.co/datasets/lerobot/unitreeh1_warehouse/blob/main/README.md,https://huggingface.co/datasets/lerobot/unitreeh1_warehouse,
official_lerobot,lerobot/usc_cloth_sim,False,sim,300.0,100.0,200.0,1000,100000,1,2.778,10.0,10.0,10.0,10.0,unknown,unknown,low,no strong embodiment signal found,4,4,1,1,1,observation.images.image,observation.images.image:64x64x3,video,single_task_instruction,True,1,fold cloth along diagonal,False,False,,https://huggingface.co/datasets/lerobot/usc_cloth_sim/blob/main/README.md,https://huggingface.co/datasets/lerobot/usc_cloth_sim,
official_lerobot,lerobot/utaustin_mutex,False,unknown,600.0,100.0,500.0,1500,361883,50,5.026,12.06,20.0,20.0,20.0,unknown,single_arm,medium,action/state dimension matches common single-arm control,7,7,8,8,2,observation.images.image | observation.images.wrist_image,observation.images.image:128x128x3 | observation.images.wrist_image:128x128x3,video | video,multi_task_instruction,True,50,"\nShift your gripper thoughtfully near the cereal snack bar.\nTenderly grip the snack bar with your precision device.\nCarefully hover the precision device above the first drawer installation and invite the snack bar to descend into the first drawer installation. | tf.Tensor(b""\nGently grip the air fryer handle with your gripper and kindly pull it open by sliding your gripper away from the base.\nGradually bring your gripper in line with the blue bowl and gently capture it, without tightening your grip too much.\nSecurely place the blue bowl inside the opened air fryer with a steady position.\nLiberate your robot's gripper, and withdraw your gripper from the proximity of the air fryer."", shape=(), dtype=string) | \nDiscover the targeted book and set your gripper to the appropriate amplitude.\nSmoothly guide your gripper in the direction of the book and snatch it firmly.\nSearch for the back section of the caddy.\nMove the held book towards the back section and lightly deposit it inside.",False,False,,https://huggingface.co/datasets/lerobot/utaustin_mutex/blob/main/README.md,https://huggingface.co/datasets/lerobot/utaustin_mutex,
official_lerobot,lerobot/utokyo_pr2_opening_fridge,False,unknown,600.0,100.0,500.0,80,11522,1,0.64,28.8,5.0,5.0,5.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,8,8,7,7,1,observation.images.image,observation.images.image:128x128x3,video,single_task_instruction,True,1,opening the fridge,False,False,,https://huggingface.co/datasets/lerobot/utokyo_pr2_opening_fridge/blob/main/README.md,https://huggingface.co/datasets/lerobot/utokyo_pr2_opening_fridge,
official_lerobot,lerobot/utokyo_pr2_tabletop_manipulation,False,unknown,600.0,100.0,500.0,240,32708,3,1.817,27.26,5.0,5.0,5.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,8,8,7,7,1,observation.images.image,observation.images.image:128x128x3,video,multi_task_instruction,True,3,picking a bread | picking a grape | folding a cloth,False,False,,https://huggingface.co/datasets/lerobot/utokyo_pr2_tabletop_manipulation/blob/main/README.md,https://huggingface.co/datasets/lerobot/utokyo_pr2_tabletop_manipulation,
official_lerobot,lerobot/utokyo_saytap,False,unknown,600.0,100.0,500.0,20,22937,20,1.274,229.37,5.0,5.0,5.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,12,12,30,30,2,observation.images.wrist_image | observation.images.image,observation.images.wrist_image:64x64x3 | observation.images.image:64x64x3,video | video,multi_task_instruction,True,20,raise your rear right leg | trot backward slowly | trot forward fast,False,False,,https://huggingface.co/datasets/lerobot/utokyo_saytap/blob/main/README.md,https://huggingface.co/datasets/lerobot/utokyo_saytap,
official_lerobot,lerobot/utokyo_xarm_bimanual,False,unknown,600.0,100.0,500.0,70,1514,2,0.042,2.16,10.0,10.0,10.0,unknown,dual_arm,high,ALOHA or bimanual naming indicates dual-arm embodiment,7,7,8,8,1,observation.images.image,observation.images.image:256x256x3,video,multi_task_instruction,True,2,Reach a towel. | Unfold a wrinkled towel.,False,False,,https://huggingface.co/datasets/lerobot/utokyo_xarm_bimanual/blob/main/README.md,https://huggingface.co/datasets/lerobot/utokyo_xarm_bimanual,
official_lerobot,lerobot/utokyo_xarm_pick_and_place,False,unknown,300.0,100.0,200.0,102,7490,1,0.208,7.34,10.0,10.0,10.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,7,7,8,8,3,observation.images.hand_image | observation.images.image2 | observation.images.image,observation.images.hand_image:224x224x3 | observation.images.image2:224x224x3 | observation.images.image:224x224x3,video | video | video,single_task_instruction,True,1,"Pick up a white plate, and then place it on the red plate.",False,False,,https://huggingface.co/datasets/lerobot/utokyo_xarm_pick_and_place/blob/main/README.md,https://huggingface.co/datasets/lerobot/utokyo_xarm_pick_and_place,
official_lerobot,lerobot/xarm_lift_medium,False,unknown,17.0,,,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,4,4,4,4,1,observation.image,observation.image:84x84x3,video,single_task_instruction,True,1,Pick up the cube and lift it.,False,False,,https://huggingface.co/datasets/lerobot/xarm_lift_medium/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_lift_medium,
official_lerobot,lerobot/xarm_lift_medium_image,False,unknown,600.0,100.0,500.0,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,image,single_task_instruction,True,1,Pick up the cube and lift it.,False,False,,https://huggingface.co/datasets/lerobot/xarm_lift_medium_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_lift_medium_image,
official_lerobot,lerobot/xarm_lift_medium_replay,False,unknown,18.05,,,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,4,4,4,4,1,observation.image,observation.image:84x84x3,video,single_task_instruction,True,1,Pick up the cube and lift it.,False,False,,https://huggingface.co/datasets/lerobot/xarm_lift_medium_replay/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_lift_medium_replay,
official_lerobot,lerobot/xarm_lift_medium_replay_image,False,unknown,600.0,100.0,500.0,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,image,single_task_instruction,True,1,Pick up the cube and lift it.,False,False,,https://huggingface.co/datasets/lerobot/xarm_lift_medium_replay_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_lift_medium_replay_image,
official_lerobot,lerobot/xarm_push_medium,False,unknown,15.56,,,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,video,single_task_instruction,True,1,Push the cube onto the target.,False,False,,https://huggingface.co/datasets/lerobot/xarm_push_medium/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_push_medium,
official_lerobot,lerobot/xarm_push_medium_image,False,unknown,600.0,100.0,500.0,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,image,single_task_instruction,True,1,Push the cube onto the target.,False,False,,https://huggingface.co/datasets/lerobot/xarm_push_medium_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_push_medium_image,
official_lerobot,lerobot/xarm_push_medium_replay,False,unknown,17.43,,,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,video,single_task_instruction,True,1,Push the cube onto the target.,False,False,,https://huggingface.co/datasets/lerobot/xarm_push_medium_replay/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_push_medium_replay,
official_lerobot,lerobot/xarm_push_medium_replay_image,False,unknown,600.0,100.0,500.0,800,20000,1,0.37,1.67,15.0,15.0,15.0,unknown,single_arm,medium,repo naming suggests single-arm manipulation,3,3,4,4,1,observation.image,observation.image:84x84x3,image,single_task_instruction,True,1,Push the cube onto the target.,False,False,,https://huggingface.co/datasets/lerobot/xarm_push_medium_replay_image/blob/main/README.md,https://huggingface.co/datasets/lerobot/xarm_push_medium_replay_image,
official_lerobot,lerobot/xvla-soft-fold,False,real,600.0,100.0,500.0,1542,2852512,1,39.618,92.49,20.0,20.0,20.0,franka,single_arm,high,robot_type=franka,14,14,96,96,3,observation.images.cam_high | observation.images.cam_left_wrist | observation.images.cam_right_wrist,observation.images.cam_high:480x640x3 | observation.images.cam_left_wrist:480x640x3 | observation.images.cam_right_wrist:480x640x3,video | video | video,single_task_instruction,True,1,fold the cloth,False,False,,https://huggingface.co/datasets/lerobot/xvla-soft-fold/blob/main/README.md,https://huggingface.co/datasets/lerobot/xvla-soft-fold,
